miRNet_id,miRBase_acc,miRNA_ID,TF_gene,TF_gene_entrez,TF_gene_embl,TF_action_type,PMID
miRNet-hsatf-1496,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000233911,Activation,24960162
miRNet-hsatf-1497,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000235068,Activation,24960162
miRNet-hsatf-1498,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000206454,Activation,24960162
miRNet-hsatf-1499,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000229094,Activation,24960162
miRNet-hsatf-1500,MI0005568,hsa-mir-301b,POU5F1,5460,ENSG00000230336,Activation,24960162
miRNet-hsatf-1501,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000204531,Regulation,18710938
miRNet-hsatf-1502,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000237582,Regulation,18710938
miRNet-hsatf-1503,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000233911,Regulation,18710938
miRNet-hsatf-1504,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000235068,Regulation,18710938
miRNet-hsatf-1505,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000206454,Regulation,18710938
miRNet-hsatf-1506,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000229094,Regulation,18710938
miRNet-hsatf-1507,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000230336,Regulation,18710938
miRNet-hsatf-1508,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000204531,Activation,18725401
miRNet-hsatf-1509,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000237582,Activation,18725401
miRNet-hsatf-1510,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000233911,Activation,18725401
miRNet-hsatf-1511,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000235068,Activation,18725401
miRNet-hsatf-1512,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000206454,Activation,18725401
miRNet-hsatf-1513,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000229094,Activation,18725401
miRNet-hsatf-1514,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000230336,Activation,18725401
miRNet-hsatf-1515,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000204531,Activation,21151097
miRNet-hsatf-1516,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000237582,Activation,21151097
miRNet-hsatf-1517,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000233911,Activation,21151097
miRNet-hsatf-1518,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000235068,Activation,21151097
miRNet-hsatf-1519,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000206454,Activation,21151097
miRNet-hsatf-1520,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000229094,Activation,21151097
miRNet-hsatf-1521,MI0000738,hsa-mir-302a,POU5F1,5460,ENSG00000230336,Activation,21151097
miRNet-hsatf-1522,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000204531,Regulation,18710938
miRNet-hsatf-1523,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000237582,Regulation,18710938
miRNet-hsatf-1524,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000233911,Regulation,18710938
miRNet-hsatf-1525,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000235068,Regulation,18710938
miRNet-hsatf-1526,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000206454,Regulation,18710938
miRNet-hsatf-1527,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000229094,Regulation,18710938
miRNet-hsatf-1528,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000230336,Regulation,18710938
miRNet-hsatf-1529,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000204531,Activation,18725401
miRNet-hsatf-1530,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000237582,Activation,18725401
miRNet-hsatf-1531,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000233911,Activation,18725401
miRNet-hsatf-1532,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000235068,Activation,18725401
miRNet-hsatf-1533,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000206454,Activation,18725401
miRNet-hsatf-1534,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000229094,Activation,18725401
miRNet-hsatf-1535,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000230336,Activation,18725401
miRNet-hsatf-1536,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000204531,Activation,21151097
miRNet-hsatf-1537,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000237582,Activation,21151097
miRNet-hsatf-1538,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000233911,Activation,21151097
miRNet-hsatf-1539,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000235068,Activation,21151097
miRNet-hsatf-1540,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000206454,Activation,21151097
miRNet-hsatf-1541,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000229094,Activation,21151097
miRNet-hsatf-1542,MI0000772,hsa-mir-302b,POU5F1,5460,ENSG00000230336,Activation,21151097
miRNet-hsatf-1543,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000204531,Regulation,18710938
miRNet-hsatf-1544,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000237582,Regulation,18710938
miRNet-hsatf-1545,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000233911,Regulation,18710938
miRNet-hsatf-1546,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000235068,Regulation,18710938
miRNet-hsatf-1547,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000206454,Regulation,18710938
miRNet-hsatf-1548,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000229094,Regulation,18710938
miRNet-hsatf-1549,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000230336,Regulation,18710938
miRNet-hsatf-1550,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000204531,Activation,18725401
miRNet-hsatf-1551,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000237582,Activation,18725401
miRNet-hsatf-1552,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000233911,Activation,18725401
miRNet-hsatf-1553,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000235068,Activation,18725401
miRNet-hsatf-1554,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000206454,Activation,18725401
miRNet-hsatf-1555,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000229094,Activation,18725401
miRNet-hsatf-1556,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000230336,Activation,18725401
miRNet-hsatf-1557,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000204531,Activation,21151097
miRNet-hsatf-1558,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000237582,Activation,21151097
miRNet-hsatf-1559,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000233911,Activation,21151097
miRNet-hsatf-1560,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000235068,Activation,21151097
miRNet-hsatf-1561,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000206454,Activation,21151097
miRNet-hsatf-1562,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000229094,Activation,21151097
miRNet-hsatf-1563,MI0000773,hsa-mir-302c,POU5F1,5460,ENSG00000230336,Activation,21151097
miRNet-hsatf-1564,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000204531,Regulation,18710938
miRNet-hsatf-1565,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000237582,Regulation,18710938
miRNet-hsatf-1566,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000233911,Regulation,18710938
miRNet-hsatf-1567,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000235068,Regulation,18710938
miRNet-hsatf-1568,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000206454,Regulation,18710938
miRNet-hsatf-1569,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000229094,Regulation,18710938
miRNet-hsatf-1570,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000230336,Regulation,18710938
miRNet-hsatf-1571,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000204531,Activation,18725401
miRNet-hsatf-1572,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000237582,Activation,18725401
miRNet-hsatf-1573,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000233911,Activation,18725401
miRNet-hsatf-1574,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000235068,Activation,18725401
miRNet-hsatf-1575,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000206454,Activation,18725401
miRNet-hsatf-1576,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000229094,Activation,18725401
miRNet-hsatf-1577,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000230336,Activation,18725401
miRNet-hsatf-1578,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000204531,Activation,21151097
miRNet-hsatf-1579,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000237582,Activation,21151097
miRNet-hsatf-1580,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000233911,Activation,21151097
miRNet-hsatf-1581,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000235068,Activation,21151097
miRNet-hsatf-1582,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000206454,Activation,21151097
miRNet-hsatf-1583,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000229094,Activation,21151097
miRNet-hsatf-1584,MI0000774,hsa-mir-302d,POU5F1,5460,ENSG00000230336,Activation,21151097
miRNet-hsatf-1585,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000204531,Regulation,18710938
miRNet-hsatf-1586,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000237582,Regulation,18710938
miRNet-hsatf-1587,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000233911,Regulation,18710938
miRNet-hsatf-1588,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000235068,Regulation,18710938
miRNet-hsatf-1589,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000206454,Regulation,18710938
miRNet-hsatf-1590,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000229094,Regulation,18710938
miRNet-hsatf-1591,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000230336,Regulation,18710938
miRNet-hsatf-1592,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000204531,Activation,18725401
miRNet-hsatf-1593,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000237582,Activation,18725401
miRNet-hsatf-1594,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000233911,Activation,18725401
miRNet-hsatf-1595,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000235068,Activation,18725401
miRNet-hsatf-1596,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000206454,Activation,18725401
miRNet-hsatf-1597,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000229094,Activation,18725401
miRNet-hsatf-1598,MI0000775,hsa-mir-367,POU5F1,5460,ENSG00000230336,Activation,18725401
miRNet-hsatf-1599,MI0003820,hsa-mir-454,POU5F1,5460,ENSG00000204531,Activation,24960162
miRNet-hsatf-1600,MI0003820,hsa-mir-454,POU5F1,5460,ENSG00000237582,Activation,24960162
miRNet-hsatf-1601,MI0003820,hsa-mir-454,POU5F1,5460,ENSG00000233911,Activation,24960162
miRNet-hsatf-1602,MI0003820,hsa-mir-454,POU5F1,5460,ENSG00000235068,Activation,24960162
miRNet-hsatf-1603,MI0003820,hsa-mir-454,POU5F1,5460,ENSG00000206454,Activation,24960162
miRNet-hsatf-1604,MI0003820,hsa-mir-454,POU5F1,5460,ENSG00000229094,Activation,24960162
miRNet-hsatf-1605,MI0003820,hsa-mir-454,POU5F1,5460,ENSG00000230336,Activation,24960162
miRNet-hsatf-1606,MI0000114,hsa-mir-107,PPARA,5465,ENSG00000186951,Regulation,25522185
miRNet-hsatf-1607,MI0000281,hsa-mir-199a-2,PPARA,5465,ENSG00000186951,Activation,25389292
miRNet-hsatf-1608,MI0000281,hsa-mir-199a-2,PPARA,5465,ENSG00000186951,Activation,25876995
miRNet-hsatf-1609,MI0000650,hsa-mir-200c,PPARA,5465,ENSG00000186951,Activation,22100809
miRNet-hsatf-1610,MI0000290,hsa-mir-214,PPARA,5465,ENSG00000186951,Activation,25389292
miRNet-hsatf-1611,MI0000290,hsa-mir-214,PPARA,5465,ENSG00000186951,Activation,25876995
miRNet-hsatf-1612,MI0000745,hsa-mir-301a,PPARA,5465,ENSG00000186951,Activation,26460070
miRNet-hsatf-1613,MI0003820,hsa-mir-454,PPARA,5465,ENSG00000186951,Activation,26460070
miRNet-hsatf-1614,MI0000442,hsa-mir-122,PPARG,5468,ENSG00000132170,Activation,23703729
miRNet-hsatf-1615,MI0000442,hsa-mir-122,PPARG,5468,ENSG00000132170,Activation,27109478
miRNet-hsatf-1616,MI0000458,hsa-mir-142,PPARG,5468,ENSG00000132170,Activation,26721185
miRNet-hsatf-1617,MI0000461,hsa-mir-145,PPARG,5468,ENSG00000132170,Activation,24631504
miRNet-hsatf-1618,MI0000461,hsa-mir-145,PPARG,5468,ENSG00000132170,Activation,25704091
miRNet-hsatf-1619,MI0000077,hsa-mir-21,PPARG,5468,ENSG00000132170,Repression,28522568
miRNet-hsatf-1620,MI0003626,hsa-mir-613,PPARG,5468,ENSG00000132170,Repression,24751522
miRNet-hsatf-1621,MI0000064,hsa-let-7c,PRDM1,639,ENSG00000057657,Repression(feedback),23298838
miRNet-hsatf-1622,MI0000077,hsa-mir-21,PRDM1,639,ENSG00000057657,Repression(feedback),22634616
miRNet-hsatf-1623,MI0000299,hsa-mir-222,PRDM1,639,ENSG00000057657,Repression,26655851
miRNet-hsatf-1624,MI0000300,hsa-mir-223,PRDM1,639,ENSG00000057657,Repression,26655851
miRNet-hsatf-1625,MI0000069,hsa-mir-15a,PRKCA,5578,ENSG00000154229,Repression,19117988
miRNet-hsatf-1626,MI0000098,hsa-mir-96,PRMT5,10419,ENSG00000100462,Repression(feedback),25742700
miRNet-hsatf-1627,MI0000467,hsa-mir-9-2,PROX1,5629,ENSG00000117707,Activation,23045246
miRNet-hsatf-1628,MI0000298,hsa-mir-221,PSMD9,5715,ENSG00000110801,regulatory loop,20203269
miRNet-hsatf-1629,MI0000299,hsa-mir-222,PSMD9,5715,ENSG00000110801,regulatory loop,20203269
miRNet-hsatf-1630,MI0000073,hsa-mir-19a,PTEN,5728,ENSG00000171862,Regulation(feedback),18460397
miRNet-hsatf-1631,MI0000073,hsa-mir-19a,PTEN,5728,ENSG00000284792,Regulation(feedback),18460397
miRNet-hsatf-1632,MI0000077,hsa-mir-21,PTEN,5728,ENSG00000171862,Regulation(feedback),18460397
miRNet-hsatf-1633,MI0000077,hsa-mir-21,PTEN,5728,ENSG00000284792,Regulation(feedback),18460397
miRNet-hsatf-1634,MI0000077,hsa-mir-21,PTEN,5728,ENSG00000171862,Regulation(feedback),20048743
miRNet-hsatf-1635,MI0000077,hsa-mir-21,PTEN,5728,ENSG00000284792,Regulation(feedback),20048743
miRNet-hsatf-1636,MI0000078,hsa-mir-22,PTEN,5728,ENSG00000171862,Activation(feedback),20388916
miRNet-hsatf-1637,MI0000078,hsa-mir-22,PTEN,5728,ENSG00000284792,Activation(feedback),20388916
miRNet-hsatf-1638,MI0000082,hsa-mir-25,PTEN,5728,ENSG00000171862,Activation(feedback),20388916
miRNet-hsatf-1639,MI0000082,hsa-mir-25,PTEN,5728,ENSG00000284792,Activation(feedback),20388916
miRNet-hsatf-1640,MI0000738,hsa-mir-302a,PTEN,5728,ENSG00000171862,Activation(feedback),20388916
miRNet-hsatf-1641,MI0000738,hsa-mir-302a,PTEN,5728,ENSG00000284792,Activation(feedback),20388916
miRNet-hsatf-1642,MI0000772,hsa-mir-302b,PTEN,5728,ENSG00000171862,Activation,20388916
miRNet-hsatf-1643,MI0000772,hsa-mir-302b,PTEN,5728,ENSG00000284792,Activation,20388916
miRNet-hsatf-1644,MI0000773,hsa-mir-302c,PTEN,5728,ENSG00000171862,Activation,20388916
miRNet-hsatf-1645,MI0000773,hsa-mir-302c,PTEN,5728,ENSG00000284792,Activation,20388916
miRNet-hsatf-1646,MI0000774,hsa-mir-302d,PTEN,5728,ENSG00000171862,Activation,20388916
miRNet-hsatf-1647,MI0000774,hsa-mir-302d,PTEN,5728,ENSG00000284792,Activation,20388916
miRNet-hsatf-1648,MI0006418,hsa-mir-302f,PTEN,5728,ENSG00000171862,Activation,20388916
miRNet-hsatf-1649,MI0006418,hsa-mir-302f,PTEN,5728,ENSG00000284792,Activation,20388916
miRNet-hsatf-1650,MI0000442,hsa-mir-122,PTPN1,5770,ENSG00000196396,Repression(feedback),22807119
miRNet-hsatf-1651,MI0000459,hsa-mir-143,RARA,5914,ENSG00000131759,Activation,26311719
miRNet-hsatf-1652,MI0000461,hsa-mir-145,RARA,5914,ENSG00000131759,Activation,26311719
miRNet-hsatf-1653,MI0000772,hsa-mir-302b,RARA,5914,ENSG00000131759,Activation,25040912
miRNet-hsatf-1654,MI0001648,hsa-mir-449a,RB1,5925,ENSG00000139687,auto-regulatory feedback circuit,20046097
miRNet-hsatf-1655,MI0003673,hsa-mir-449b,RB1,5925,ENSG00000139687,auto-regulatory feedback circuit,20046097
miRNet-hsatf-1656,MI0000477,hsa-mir-146a,RBBP5,5929,ENSG00000117222,Activation,24699235
miRNet-hsatf-1657,MI0000681,hsa-mir-155,RBBP5,5929,ENSG00000117222,Activation,24699235
miRNet-hsatf-1658,MI0000298,hsa-mir-221,RBPJ,3516,ENSG00000168214,Repression(feedback),26236014
miRNet-hsatf-1659,MI0000299,hsa-mir-222,RBPJ,3516,ENSG00000168214,Repression,26236014
miRNet-hsatf-1660,MI0000438,hsa-mir-15b,REL,5966,ENSG00000162924,Activation(feedback),26931521
miRNet-hsatf-1661,MI0000077,hsa-mir-21,REL,5966,ENSG00000162924,Activation(feedback),21730150
miRNet-hsatf-1662,MI0000066,hsa-let-7e,RELA,5970,ENSG00000173039,Activation,25601191
miRNet-hsatf-1663,MI0000102,hsa-mir-100,RELA,5970,ENSG00000173039,Activation,25757558
miRNet-hsatf-1664,MI0000469,hsa-mir-125a,RELA,5970,ENSG00000173039,Activation,25601191
miRNet-hsatf-1665,MI0000446,hsa-mir-125b-1,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1666,MI0000448,hsa-mir-130a,RELA,5970,ENSG00000173039,Activation(feedback),20144951
miRNet-hsatf-1667,MI0000448,hsa-mir-130a,RELA,5970,ENSG00000173039,Activation(feedback),25595716
miRNet-hsatf-1668,MI0000449,hsa-mir-132,RELA,5970,ENSG00000173039,Activation,25601191
miRNet-hsatf-1669,MI0000461,hsa-mir-145,RELA,5970,ENSG00000173039,Activation,24548410
miRNet-hsatf-1670,MI0000477,hsa-mir-146a,RELA,5970,ENSG00000173039,Activation,25623956
miRNet-hsatf-1671,MI0000477,hsa-mir-146a,RELA,5970,ENSG00000173039,Activation,25757558
miRNet-hsatf-1672,MI0000477,hsa-mir-146a,RELA,5970,ENSG00000173039,Activation,26224317
miRNet-hsatf-1673,MI0000477,hsa-mir-146a,RELA,5970,ENSG00000173039,Activation,26718614
miRNet-hsatf-1674,MI0003129,hsa-mir-146b,RELA,5970,ENSG00000173039,Activation,25712342
miRNet-hsatf-1675,MI0000479,hsa-mir-150,RELA,5970,ENSG00000173039,Repression,25200074
miRNet-hsatf-1676,MI0000479,hsa-mir-150,RELA,5970,ENSG00000173039,Activation,25757558
miRNet-hsatf-1677,MI0000681,hsa-mir-155,RELA,5970,ENSG00000173039,Activation(feedback),24059932
miRNet-hsatf-1678,MI0000681,hsa-mir-155,RELA,5970,ENSG00000173039,Activation(feedback),24769202
miRNet-hsatf-1679,MI0000681,hsa-mir-155,RELA,5970,ENSG00000173039,Activation(feedback),25092144
miRNet-hsatf-1680,MI0000681,hsa-mir-155,RELA,5970,ENSG00000173039,Activation(feedback),25200074
miRNet-hsatf-1681,MI0000071,hsa-mir-17,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1682,MI0000272,hsa-mir-182,RELA,5970,ENSG00000173039,Activation(feedback),25906011
miRNet-hsatf-1683,MI0000272,hsa-mir-182,RELA,5970,ENSG00000173039,Activation(feedback),28122586
miRNet-hsatf-1684,MI0000273,hsa-mir-183,RELA,5970,ENSG00000173039,Activation,28122586
miRNet-hsatf-1685,MI0000484,hsa-mir-188,RELA,5970,ENSG00000173039,Repression,25378159
miRNet-hsatf-1686,MI0000072,hsa-mir-18a,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1687,MI0000234,hsa-mir-192,RELA,5970,ENSG00000173039,Repression,25489847
miRNet-hsatf-1688,MI0003137,hsa-mir-193b,RELA,5970,ENSG00000173039,Activation,25200074
miRNet-hsatf-1689,MI0000073,hsa-mir-19a,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1690,MI0000074,hsa-mir-19b-1,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1691,MI0000342,hsa-mir-200b,RELA,5970,ENSG00000173039,Activation,26433127
miRNet-hsatf-1692,MI0000285,hsa-mir-205,RELA,5970,ENSG00000173039,Activation,23856247
miRNet-hsatf-1693,MI0000076,hsa-mir-20a,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1694,MI0000077,hsa-mir-21,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1695,MI0000077,hsa-mir-21,RELA,5970,ENSG00000173039,Activation,21730150
miRNet-hsatf-1696,MI0000077,hsa-mir-21,RELA,5970,ENSG00000173039,Activation,24752868
miRNet-hsatf-1697,MI0000077,hsa-mir-21,RELA,5970,ENSG00000173039,Activation,27876571
miRNet-hsatf-1698,MI0000288,hsa-mir-212,RELA,5970,ENSG00000173039,Activation,25601191
miRNet-hsatf-1699,MI0000078,hsa-mir-22,RELA,5970,ENSG00000173039,Activation(feedback),26437241
miRNet-hsatf-1700,MI0000298,hsa-mir-221,RELA,5970,ENSG00000173039,Activation,21245048
miRNet-hsatf-1701,MI0000299,hsa-mir-222,RELA,5970,ENSG00000173039,Activation,21245048
miRNet-hsatf-1702,MI0000300,hsa-mir-223,RELA,5970,ENSG00000173039,Activation,24727676
miRNet-hsatf-1703,MI0000301,hsa-mir-224,RELA,5970,ENSG00000173039,Repression,23474441
miRNet-hsatf-1704,MI0000301,hsa-mir-224,RELA,5970,ENSG00000173039,Activation,23988648
miRNet-hsatf-1705,MI0000301,hsa-mir-224,RELA,5970,ENSG00000173039,Activation,26307684
miRNet-hsatf-1706,MI0000079,hsa-mir-23a,RELA,5970,ENSG00000173039,Activation,26378023
miRNet-hsatf-1707,MI0000439,hsa-mir-23b,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1708,MI0000439,hsa-mir-23b,RELA,5970,ENSG00000173039,Activation,26687158
miRNet-hsatf-1709,MI0000080,hsa-mir-24-1,RELA,5970,ENSG00000173039,Activation(feedback),20144951
miRNet-hsatf-1710,MI0000080,hsa-mir-24-1,RELA,5970,ENSG00000173039,Activation(feedback),26687158
miRNet-hsatf-1711,MI0000081,hsa-mir-24-2,RELA,5970,ENSG00000173039,Activation(feedback),26378023
miRNet-hsatf-1712,MI0000085,hsa-mir-27a,RELA,5970,ENSG00000173039,Activation,26378023
miRNet-hsatf-1713,MI0000440,hsa-mir-27b,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1714,MI0000440,hsa-mir-27b,RELA,5970,ENSG00000173039,Activation,26687158
miRNet-hsatf-1715,MI0000735,hsa-mir-29c,RELA,5970,ENSG00000173039,Repression(feedback),26453978
miRNet-hsatf-1716,MI0014181,hsa-mir-3074,RELA,5970,ENSG00000173039,Activation,26687158
miRNet-hsatf-1717,MI0000441,hsa-mir-30b,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1718,MI0014178,hsa-mir-3151,RELA,5970,ENSG00000173039,Activation,24736457
miRNet-hsatf-1719,MI0000268,hsa-mir-34a,RELA,5970,ENSG00000173039,Activation(feedback),25200074
miRNet-hsatf-1720,MI0000786,hsa-mir-378a,RELA,5970,ENSG00000173039,Repression,27001906
miRNet-hsatf-1721,MI0003188,hsa-mir-503,RELA,5970,ENSG00000173039,Activation,26268439
miRNet-hsatf-1722,MI0000263,hsa-mir-7-1,RELA,5970,ENSG00000173039,Repression(feedback),26261179
miRNet-hsatf-1723,MI0000264,hsa-mir-7-2,RELA,5970,ENSG00000173039,Repression(feedback),26261179
miRNet-hsatf-1724,MI0000265,hsa-mir-7-3,RELA,5970,ENSG00000173039,Repression(feedback),26261179
miRNet-hsatf-1725,MI0003906,hsa-mir-802,RELA,5970,ENSG00000173039,Activation,24867318
miRNet-hsatf-1726,MI0000093,hsa-mir-92a-1,RELA,5970,ENSG00000173039,Activation,20144951
miRNet-hsatf-1727,MI0000098,hsa-mir-96,RELA,5970,ENSG00000173039,Repression,25742700
miRNet-hsatf-1728,MI0000098,hsa-mir-96,RELA,5970,ENSG00000173039,Activation,28122586
miRNet-hsatf-1729,MI0000746,hsa-mir-99b,RELA,5970,ENSG00000173039,Activation,25601191
miRNet-hsatf-1730,MI0000063,hsa-let-7b,RELB,5971,ENSG00000104856,Repression,27525719
miRNet-hsatf-1731,MI0000298,hsa-mir-221,RELB,5971,ENSG00000104856,Activation,26455434
miRNet-hsatf-1732,MI0000069,hsa-mir-15a,REPIN1,29803,ENSG00000214022,Repression(feedback),24285725
miRNet-hsatf-1733,MI0000070,hsa-mir-16-1,REPIN1,29803,ENSG00000214022,Repression(feedback),24285725
miRNet-hsatf-1734,MI0000449,hsa-mir-132,REST,5978,ENSG00000084093,Regulation,24728992
miRNet-hsatf-1735,MI0000449,hsa-mir-132,REST,5978,ENSG00000084093,Repression,25132384
miRNet-hsatf-1736,MI0000454,hsa-mir-137,REST,5978,ENSG00000084093,Regulation,25154622
miRNet-hsatf-1737,MI0000261,hsa-mir-139,REST,5978,ENSG00000084093,Regulation,24728992
miRNet-hsatf-1738,MI0000242,hsa-mir-199a-1,REST,5978,ENSG00000084093,Repression,24391856
miRNet-hsatf-1739,MI0000281,hsa-mir-199a-2,REST,5978,ENSG00000084093,Repression,24391856
miRNet-hsatf-1740,MI0000077,hsa-mir-21,REST,5978,ENSG00000084093,Repression(feedback),18362916
miRNet-hsatf-1741,MI0000077,hsa-mir-21,REST,5978,ENSG00000084093,Repression(feedback),19150961
miRNet-hsatf-1742,MI0000288,hsa-mir-212,REST,5978,ENSG00000084093,Regulation,24728992
