miRNet_id,miRBase_acc,miRNA_ID,Drug,CID,SMILES,Cell_line,PMID,miRNA_expression
mirnet-hsamol-1800,MIMAT0000681,hsa-mir-29c-3p,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,ovarian cancer,19237188,DOWN
mirnet-hsamol-1801,MIMAT0000681,hsa-mir-29c-3p,Glucose,5793;64689;79025;439353;439357;11105941;12444646,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@H]([C@@H]1[C@@H]([C@H](C(O1)O)O)O)O)O;C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O,proximal tubule cell line HK-2,20067797,DOWN
mirnet-hsamol-1802,MIMAT0000682,hsa-mir-200a-3p,All-trans-retinoic acid,5538;444795;449171;5282379;6419707;6603983,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C;CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C;CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C;CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)O)\C)/C;CC1=C(C(CCC1)(C)C)/C=C\C(=C\C=C/C(=C/C(=O)O)/C)\C;CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,breast cancer cells,23904188,UP
mirnet-hsamol-1803,MIMAT0000682,hsa-mir-200a-3p,Benzopyrene,,,MM plasma cells,24798859,UP
mirnet-hsamol-1804,MIMAT0000682,hsa-mir-200a-3p,Bicalutamide,2375;56069,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O;C[C@](CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,prostate,22674191,DOWN
mirnet-hsamol-1805,MIMAT0000682,hsa-mir-200a-3p,"1,2,6-Tri-O-galloyl-beta-D-glucopyranose",440308;3357644,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O;C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O,HepG2 hepatocarcinoma cells.,22506400,DOWN
mirnet-hsamol-1806,MIMAT0000682,hsa-mir-200a-3p,17beta-estradiol,450;5757;68570;154274;6328313;6603846;7061189;9811784;43912931;91740223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;CC12CCC3C(C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@@H]3[C@@H]([C@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@@]12CC[C@H]3[C@H]([C@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O.O;C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@H]2O)CCC4=C3C=CC(=C4)O,MCF-7 breast cancer cells,19528081,UP
mirnet-hsamol-1807,MIMAT0000682,hsa-mir-200a-3p,Goserelin,5311128;16052011,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6;CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,prostate,22674191,DOWN
mirnet-hsamol-1808,MIMAT0000682,hsa-mir-200a-3p,Hydrogen peroxide,784,OO,Human umbilical vein endothelial cells,21527937,UP
mirnet-hsamol-1809,MIMAT0000684,hsa-mir-302a-3p,Catechin,1203;9064;72276;73160;107957;24871278;160394426,C.C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O.O;C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O.O;C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,WRL-68 Cells,22265967,UP
mirnet-hsamol-1810,MIMAT0000684,hsa-mir-302a-3p,Glucose,5793;64689;79025;439353;439357;11105941;12444646,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@H]([C@@H]1[C@@H]([C@H](C(O1)O)O)O)O)O;C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O,endothelial cells,24394957,UP
mirnet-hsamol-1811,MIMAT0000685,hsa-mir-34b-5p,Curcumin,2889;969516,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O;COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,Y79 RB cells.,22510010,DOWN
mirnet-hsamol-1812,MIMAT0000686,hsa-mir-34c-5p,Doxorubicin,1691;31703;443939;40469134,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O;C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O;C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl;C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)[NH3+])O,ovarian carcinoma cell line A2780 cells,22340095,UP
mirnet-hsamol-1813,MIMAT0000686,hsa-mir-34c-5p,"Anthranilamide-pyrazolo[1,5-a]pyrimidine",,,neuroblastoma cells,23992861,UP
mirnet-hsamol-1814,MIMAT0000686,hsa-mir-34c-5p,CDF,,,colon cancer cells,22992310,UP
mirnet-hsamol-1815,MIMAT0000686,hsa-mir-34c-5p,Curcumin,2889;969516,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O;COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,Y79 RB cells.,22510010,DOWN
mirnet-hsamol-1816,MIMAT0000686,hsa-mir-34c-5p,Arsenic trioxide,14888,[O-2].[O-2].[O-2].[As+3].[As+3],acute promyelocytic leukemia,22072212,UP
mirnet-hsamol-1817,MIMAT0000686,hsa-mir-34c-5p,"1,2,6-Tri-O-galloyl-beta-D-glucopyranose",440308;3357644,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O;C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O,HepG2 hepatocarcinoma cells.,22506400,UP
mirnet-hsamol-1818,MIMAT0000686,hsa-mir-34c-5p,Glucose,5793;64689;79025;439353;439357;11105941;12444646,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O;C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O;C([C@H]([C@@H]1[C@@H]([C@H](C(O1)O)O)O)O)O;C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O,endothelial cells,24394957,DOWN
mirnet-hsamol-1819,MIMAT0000687,hsa-mir-299-3p,Vorinostat,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,A549 human non-small cell lung cancer cells,19513533,UP
mirnet-hsamol-1820,MIMAT0000687,hsa-mir-299-3p,"1,2,6-Tri-O-galloyl-beta-D-glucopyranose",440308;3357644,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O;C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O,HepG2 hepatocarcinoma cells.,22506400,DOWN
mirnet-hsamol-1821,MIMAT0000687,hsa-mir-299-3p,Hydroxycamptothecin,97226;4330531,CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O;CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=CC5=C4)O)O,human Tenon's fibroblasts (HTFs),24681041,DOWN
mirnet-hsamol-1822,MIMAT0000687,hsa-mir-299-3p,Gemcitabine,3461;60749;60750;11054511,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)C2C([C@@H]([C@H](O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F;C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F.Cl,Mz-ChA-1 human cholangiocarcinoma cell lines,16762633,DOWN
mirnet-hsamol-1823,MIMAT0000688,hsa-mir-301a-3p,Formaldehyde,712,C=O,Human lung epithelial cells (A549),21147603,DOWN
mirnet-hsamol-1824,MIMAT0000688,hsa-mir-301a-3p,Progesterone,5994;1807214;6603959;12303982;12303990;163196495,CC(=O)[C@@H]1CC[C@@H]2[C@@]1(CC[C@@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C;CC(=O)[C@@H]1CC[C@H]2[C@]1(CC[C@@H]3[C@@H]2CCC4=CC(=O)CC[C@@]34C)C;CC(=O)[C@@H]1CC[C@H]2[C@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@@]34C)C;CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C;CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=[13CH][13C](=O)CC[C@]34C)C;CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=[13CH][13C](=O)[13CH2]C[C@]34C)C,Breast cancer,22330642,DOWN
mirnet-hsamol-1825,MIMAT0000688,hsa-mir-301a-3p,Goserelin,5311128;16052011,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6;CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NNC(=O)N)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@@H]6CCC(=O)N6.CC(=O)O,prostate,22674191,DOWN
mirnet-hsamol-1826,MIMAT0000688,hsa-mir-301a-3p,Emodin,3220;46781449;71316319,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O;[2H]C1=C(C(=C(C2=C1C(=O)C3=C(C2=O)C(=C(C(=C3[2H])O)[2H])O)O)[2H])C;[2H]C1=C(C=C(C2=C1C(=O)C3=C(C2=O)C(=CC(=C3)O)O)O)C([2H])([2H])[2H],K562 cells,23744534,UP
mirnet-hsamol-1827,MIMAT0000689,hsa-mir-99b-5p,"1,2,6-Tri-O-galloyl-beta-D-glucopyranose",440308;3357644,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O;C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O)O,HepG2 hepatocarcinoma cells.,22506400,DOWN
mirnet-hsamol-1828,MIMAT0000689,hsa-mir-99b-5p,Catechin,1203;9064;72276;73160;107957;24871278;160394426,C.C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O.O;C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O.O;C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,WRL-68 Cells,22265967,UP
mirnet-hsamol-1829,MIMAT0000689,hsa-mir-99b-5p,Docetaxel,3143;64780;148123;148124;11970251,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)C([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O.O.O.O;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,ovarian cancer,19237188,UP
mirnet-hsamol-1830,MIMAT0000689,hsa-mir-99b-5p,Glucocorticoid,,,Eosinophilic  esophagitis,22815788,UP
mirnet-hsamol-1831,MIMAT0000689,hsa-mir-99b-5p,Marine fungal metabolite 1386A,,,MCF-7 breast cancer cells.,22159329,DOWN
mirnet-hsamol-1832,MIMAT0000689,hsa-mir-99b-5p,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,ovarian cancer,19237188,UP
mirnet-hsamol-1833,MIMAT0000689,hsa-mir-99b-5p,Proanthocyanin,,,WRL-68 Cells,22265967,UP
mirnet-hsamol-1834,MIMAT0000689,hsa-mir-99b-5p,Quercetin,5280343;24187083;54609735,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.[Al];C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O.[Zr],WRL-68 Cells,22265967,UP
mirnet-hsamol-1835,MIMAT0000689,hsa-mir-99b-5p,Vitamin D3,2735;6221;5280795;5283711;5353527;6432644;25127095,CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C;CC(C)CCCC(C)C1CCC\2C1(CCC/C2=C\C=C\3/CC(CCC3=C)O)C;CC(C)CCCC(C)C1CCC\2C1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C;C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CCCC2=CC=C3C[C@H](CCC3=C)O)C;C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C/C=C\3/C[C@H](CCC3=C)O)C;C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C;C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C,Plasma,22594500,UP
mirnet-hsamol-1836,MIMAT0000689,hsa-mir-99b-5p,Vorinostat,5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,A549 human non-small cell lung cancer cells,19513533,DOWN
mirnet-hsamol-1837,MIMAT0000689,hsa-mir-99b-5p,Morphine,4253;5288826;5479215;6321225;16051935,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O;CN1CC[C@@]23[C@H]4[C@@H]1CC5=C2C(=C(C=C5)O)O[C@@H]3[C@@H](C=C4)O;CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O;CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.O.O.O.O.O.OS(=O)(=O)O;CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.OS(=O)(=O)O,human monocyte-derived macrophages (h-mdms) infection with HIV-1,20564181,DOWN
mirnet-hsamol-1838,MIMAT0000689,hsa-mir-99b-5p,Ascorbate,54679076,C([C@@H]([C@@H]1C(=C(C(=O)O1)[O-])O)O)O,Metastatic melanoma cell lines,25202679,UP
mirnet-hsamol-1839,MIMAT0000690,hsa-mir-296-5p,Catechin,1203;9064;72276;73160;107957;24871278;160394426,C.C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O.O;C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1[C@@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O.O;C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O;C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,WRL-68 Cells,22265967,UP
