PMID,miRNA_ID,miRBase_acc,Drug,CID,SMILES,miRNA_expression,Drug_effect,Target_gene,Regulation,Disease,Disease_MESH_ID,Disease_DOID_ID,Disease_categories,Disease_main_type,Disease_sub_type
24475095,hsa-mir-484,MI0002468,Sunitinib,3086686;5329102;6456015;6456016;91826462,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C/2\C3=C(C=CC(=C3)F)NC2=O)C;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C[C@@H](CC(=O)O)C(=O)O;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,UP,Resistant,,,metastatic renal cell carcinoma,"D002292,Q000556",DOID_4450,"Cancer, Genitourinary Conditions, Cells",carcinoma,metastatic renal cell
24475095,hsa-mir-628,MI0003642,Sunitinib,3086686;5329102;6456015;6456016;91826462,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C/2\C3=C(C=CC(=C3)F)NC2=O)C;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C[C@@H](CC(=O)O)C(=O)O;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,UP,Resistant,,,metastatic renal cell carcinoma,"D002292,Q000556",DOID_4450,"Cancer, Genitourinary Conditions, Cells",carcinoma,metastatic renal cell
24475095,hsa-mir-942,MI0005767,Sunitinib,3086686;5329102;6456015;6456016;91826462,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C/2\C3=C(C=CC(=C3)F)NC2=O)C;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C([C@@H](C(=O)O)O)C(=O)O;CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C.C[C@@H](CC(=O)O)C(=O)O;CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,UP,Resistant," MMP-9, VEGF",,metastatic renal cell carcinoma,"D002292,Q000556",DOID_4450,"Cancer, Genitourinary Conditions, Cells",carcinoma,metastatic renal cell
24486548,hsa-mir-503,MI0003188,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,DOWN,Associated,FANCA,,non-small cell lung cancer,D055752,"CL_0000000,DOID_1324","Cancer, Respiratory Conditions, Cells",non small cell lung cancer,
24490491,hsa-mir-130a,MI0000448,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,DOWN,Resistant,,MDR1 and PTEN,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24510775,hsa-mir-145,MI0000461,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,DOWN,Sensitive,"Sp1, Cdk6",,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24516043,hsa-mir-27a,MI0000085,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,DOWN,Sensitive,SLC7A11,,bladder cancer,D001749,DOID_11054,"Cancer, Genitourinary Conditions",bladder cancer,
24519092,hsa-mir-30c-1,MI0000736,Doxorubicin (Adriamycin),,,DOWN,Sensitive,YWHAZ,p38MAPK pathway,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
24551227,hsa-mir-34a,MI0000268,Erlotinib,176870;176871;44263854,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC;COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.Cl;[H+].COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC.[Cl-],DOWN,Sensitive,,,non-small cell lung cancer,D055752,"CL_0000000,DOID_1324","Cancer, Respiratory Conditions, Cells",non small cell lung cancer,
24554719,hsa-mir-29b-1,MI0000105,Ethanol,702;12201684,CCO;C[13CH2]O,DOWN,Resistant,SP1,RAX and PKR,cerebellum granule neuron,"D002531,D009474","CL_0000540,UBERON_0002037",Neurological Conditions,cerebellum granule neuron,
24559685,hsa-mir-100,MI0000102,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,DOWN,Resistant,HOXA1,,small cell lung cancer,D055752,"CL_0000000,DOID_1324","Cancer, Respiratory Conditions, Cells",small cell lung cancer,
24559685,hsa-mir-100,MI0000102,Doxorubicin (Adriamycin),,,DOWN,Resistant,HOXA1,,small cell lung cancer,D055752,"CL_0000000,DOID_1324","Cancer, Respiratory Conditions, Cells",small cell lung cancer,
24559685,hsa-mir-100,MI0000102,Etoposide,3310;36462;284997;439525;6419930;6604389;11072012;90657341,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;CC1OCC2C(O1)C(C(C(O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OCC2C(O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)C4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3C4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O;C[C@@H]1OC[C@H]2[C@@H](O1)[C@H]([C@@H]([C@H](O2)O[C@H]3[C@@H]4COC(=O)[C@@H]4[C@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,DOWN,Resistant,HOXA1,,small cell lung cancer,D055752,"CL_0000000,DOID_1324","Cancer, Respiratory Conditions, Cells",small cell lung cancer,
24565101,hsa-mir-26b,MI0000084,Doxorubicin (Adriamycin),,,DOWN,Sensitive,"TAK1, TAB3",,hepatocellular carcinoma,D006528,DOID_684,"Cancer, Digestive & Gastrointestinal Conditions",carcinoma,hepatocellular
24565525,hsa-mir-34a,MI0000268,Doxorubicin (Adriamycin),,,DOWN,Sensitive,BCL-2,,triple negative breast cancer,D064726,DOID_1612,"Cancer, Breast Conditions",breast cancer,triple-negative
24568519,hsa-mir-100,MI0000102,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,DOWN,Sensitive,mTOR,,chondrosarcoma,D002813,DOID_3371,"Cancer, Musculoskeletal Conditions",chondrosarcoma,
24571711,hsa-mir-375,MI0000783,Trastuzumab,,,DOWN,Sensitive,IGF1R,,breast cancer,D001943,DOID_1612,"Cancer, Breast Conditions",breast cancer,
24573637,,,Temozolomide,5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,DOWN,Sensitive,Rap1B,,glioblastoma,D005909,DOID_3068,Cancer,glioblastoma,
24582749,hsa-miR-138-5p,MI0000455,Gefitinib,123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,DOWN,Sensitive,GPR124,,non-small cell lung cancer,D055752,"CL_0000000,DOID_1324","Cancer, Respiratory Conditions, Cells",non small cell lung cancer,
24589211,hsa-let-7c,MI0000064,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-100,MI0000102,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-100,MI0000102,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-10a,MI0000266,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-125b-1,MI0000446,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-133a-1,MI0000450,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-139,MI0000261,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Sensitive,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-181c,MI0000271,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-27b,MI0000440,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-33a,MI0000091,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-34a,MI0000268,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-383,MI0000791,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Sensitive,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589211,hsa-mir-486-1,MI0002470,Cisplatin,5460033;5702198,N.N.Cl[Pt]Cl,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24589600,hsa-mir-221,MI0000298,Chemotherapy,,,DOWN,Resistant,PTEN,,glioma,D005910,,Cancer,glioma,
24591819,,,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,UP,Sensitive,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24591819,,,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24591819,,,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,UP,Resistant,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24591819,,,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,UP,Sensitive,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24591819,,,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,UP,Sensitive,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
24591819,hsa-mir-107,MI0000114,Paclitaxel,4666;36314;441276;6604028;24791027;155982214,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@@H](C(=O)[C@]3([C@@H](C[C@@H]4[C@@]([C@@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@](C3[C@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C;CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,UP,Sensitive,,,ovarian cancer,D010051,DOID_2394,"Cancer, Genitourinary Conditions",ovarian cancer,
