miRNet_ID,miRBase_acc,miRNA_ID,snc_gene,snc_entrez,snc_embl
miRNet-snc-5494,MIMAT0004909,hsa-mir-450b-5p,RNU6-370P,106481295,ENSG00000222940
miRNet-snc-5495,MIMAT0004909,hsa-mir-450b-5p,RN7SKP90,106481809,ENSG00000199883
miRNet-snc-5496,MIMAT0004909,hsa-mir-450b-5p,RNU2-33P,106480211,ENSG00000222276
miRNet-snc-5497,MIMAT0004909,hsa-mir-450b-5p,RN7SL364P,106479356,ENSG00000243560
miRNet-snc-5498,MIMAT0001635,hsa-mir-452-5p,RNY3P13,106481714,ENSG00000202412
miRNet-snc-5499,MIMAT0001635,hsa-mir-452-5p,RNU6-813P,106481438,ENSG00000207422
miRNet-snc-5500,MIMAT0001635,hsa-mir-452-5p,RN7SKP171,106480887,ENSG00000201287
miRNet-snc-5501,MIMAT0001635,hsa-mir-452-5p,RNU6-829P,106479933,ENSG00000200570
miRNet-snc-5502,MIMAT0001635,hsa-mir-452-5p,RNY3P3,100862669,ENSG00000200686
miRNet-snc-5503,MIMAT0001635,hsa-mir-452-5p,RNA5SP380,100873636,ENSG00000252999
miRNet-snc-5504,MIMAT0001635,hsa-mir-452-5p,SNORA28,677811,ENSG00000272533
miRNet-snc-5505,MIMAT0001635,hsa-mir-452-5p,RN7SL606P,106479443,ENSG00000239932
miRNet-snc-5506,MIMAT0019062,hsa-mir-4524a-5p,SNORA63,6043,ENSG00000200320
miRNet-snc-5507,MIMAT0019062,hsa-mir-4524a-5p,RNU6-1003P,106481778,ENSG00000252908
miRNet-snc-5508,MIMAT0019062,hsa-mir-4524a-5p,RN7SL683P,106481109,ENSG00000242330
miRNet-snc-5509,MIMAT0019062,hsa-mir-4524a-5p,RNY4P23,100873801,ENSG00000201377
miRNet-snc-5510,MIMAT0022255,hsa-mir-4524b-5p,SNORA63,6043,ENSG00000200320
miRNet-snc-5511,MIMAT0022255,hsa-mir-4524b-5p,RNU6-1003P,106481778,ENSG00000252908
miRNet-snc-5512,MIMAT0022255,hsa-mir-4524b-5p,RN7SL683P,106481109,ENSG00000242330
miRNet-snc-5513,MIMAT0022255,hsa-mir-4524b-5p,RNY4P23,100873801,ENSG00000201377
miRNet-snc-5514,MIMAT0019064,hsa-mir-4525,RNY4P34,106481712,ENSG00000201649
miRNet-snc-5515,MIMAT0019064,hsa-mir-4525,SNORA80D,109616999,ENSG00000207217
miRNet-snc-5516,MIMAT0019064,hsa-mir-4525,RN7SKP114,106480868,ENSG00000222259
miRNet-snc-5517,MIMAT0019064,hsa-mir-4525,RNY4P18,100379298,ENSG00000212409
miRNet-snc-5518,MIMAT0019064,hsa-mir-4525,RN7SL778P,106479504,ENSG00000272412
miRNet-snc-5519,MIMAT0003885,hsa-mir-454-3p,RNU1-1,26871,ENSG00000206652
miRNet-snc-5520,MIMAT0003885,hsa-mir-454-3p,RNU1-3,26869,ENSG00000207513
miRNet-snc-5521,MIMAT0003885,hsa-mir-454-3p,RNU1-4,6060,ENSG00000207389
miRNet-snc-5522,MIMAT0003885,hsa-mir-454-3p,RNU1-2,26870,ENSG00000207005
miRNet-snc-5523,MIMAT0003885,hsa-mir-454-3p,RNU4ATAC4P,106479539,ENSG00000252116
miRNet-snc-5524,MIMAT0003885,hsa-mir-454-3p,RNU1-75P,106480172,ENSG00000194297
miRNet-snc-5525,MIMAT0003885,hsa-mir-454-3p,RNVU1-1,101954273,ENSG00000238603
miRNet-snc-5526,MIMAT0003885,hsa-mir-454-3p,RNVU1-6,101954276,ENSG00000201558
miRNet-snc-5527,MIMAT0003885,hsa-mir-454-3p,RNVU1-7,26864,ENSG00000207418
miRNet-snc-5528,MIMAT0003885,hsa-mir-454-3p,RNVU1-7,26864,ENSG00000206585
miRNet-snc-5529,MIMAT0003885,hsa-mir-454-3p,RNVU1-1,101954273,ENSG00000207340
miRNet-snc-5530,MIMAT0003885,hsa-mir-454-3p,RNVU1-17,101954269,ENSG00000207349
miRNet-snc-5531,MIMAT0003885,hsa-mir-454-3p,RNVU1-18,26863,ENSG00000206737
miRNet-snc-5532,MIMAT0003885,hsa-mir-454-3p,RN7SL464P,106481049,ENSG00000243872
miRNet-snc-5533,MIMAT0003885,hsa-mir-454-3p,RNU1-74P,106480171,ENSG00000206835
miRNet-snc-5534,MIMAT0003885,hsa-mir-454-3p,SCARNA5,677775,ENSG00000252010
miRNet-snc-5535,MIMAT0003885,hsa-mir-454-3p,RNU1-30P,106480662,ENSG00000272020
miRNet-snc-5536,MIMAT0003885,hsa-mir-454-3p,RNU1-100P,106480183,ENSG00000202125
miRNet-snc-5537,MIMAT0003885,hsa-mir-454-3p,RN7SL552P,106481072,ENSG00000239466
miRNet-snc-5538,MIMAT0003885,hsa-mir-454-3p,RNU1-138P,106480195,ENSG00000206820
miRNet-snc-5539,MIMAT0003885,hsa-mir-454-3p,RNU1-89P,106480412,ENSG00000207322
miRNet-snc-5540,MIMAT0003885,hsa-mir-454-3p,RNU1-39P,106481953,ENSG00000206624
miRNet-snc-5541,MIMAT0003885,hsa-mir-454-3p,RNU1-17P,100873814,ENSG00000199892
miRNet-snc-5542,MIMAT0003885,hsa-mir-454-3p,RNU1-61P,106481980,ENSG00000251916
miRNet-snc-5543,MIMAT0003885,hsa-mir-454-3p,RNU1-88P,106481619,ENSG00000238554
miRNet-snc-5544,MIMAT0003885,hsa-mir-454-3p,RNU1-34P,106481607,ENSG00000201291
miRNet-snc-5545,MIMAT0003885,hsa-mir-454-3p,RNU1-18P,100873815,ENSG00000199932
miRNet-snc-5546,MIMAT0003885,hsa-mir-454-3p,RNU4ATAC18P,106481866,ENSG00000251988
miRNet-snc-5547,MIMAT0003885,hsa-mir-454-3p,RN7SL496P,106481058,ENSG00000242855
miRNet-snc-5548,MIMAT0003885,hsa-mir-454-3p,RNU1-14P,26859,ENSG00000199629
miRNet-snc-5549,MIMAT0003885,hsa-mir-454-3p,RNU1-82P,106480175,ENSG00000212153
miRNet-snc-5550,MIMAT0003885,hsa-mir-454-3p,RNU1-148P,106481635,ENSG00000207201
miRNet-snc-5551,MIMAT0003885,hsa-mir-454-3p,RNU1-101P,106480667,ENSG00000212473
miRNet-snc-5552,MIMAT0003885,hsa-mir-454-3p,RNU1-106P,106481624,ENSG00000207110
miRNet-snc-5553,MIMAT0003885,hsa-mir-454-3p,RNU1-35P,106480157,ENSG00000199652
miRNet-snc-5554,MIMAT0003885,hsa-mir-454-3p,RNU4ATAC15P,106479544,ENSG00000252224
miRNet-snc-5555,MIMAT0003885,hsa-mir-454-3p,RNU1-19P,100873861,ENSG00000200176
miRNet-snc-5556,MIMAT0003885,hsa-mir-454-3p,RNU4ATAC16P,106481160,ENSG00000221439
miRNet-snc-5557,MIMAT0003885,hsa-mir-454-3p,RNU1-83P,106480176,ENSG00000200296
miRNet-snc-5558,MIMAT0003885,hsa-mir-454-3p,RNU1-27P,26865,ENSG00000206596
miRNet-snc-5559,MIMAT0003885,hsa-mir-454-3p,RNU1-28P,26866,ENSG00000206588
miRNet-snc-5560,MIMAT0003885,hsa-mir-454-3p,SNORA64,26784,ENSG00000207405
miRNet-snc-5561,MIMAT0003885,hsa-mir-454-3p,RN7SL543P,106480378,ENSG00000265918
miRNet-snc-5562,MIMAT0003885,hsa-mir-454-3p,RNU1-103P,106481623,ENSG00000252311
miRNet-snc-5563,MIMAT0003885,hsa-mir-454-3p,RN7SL608P,106480521,ENSG00000239884
miRNet-snc-5564,MIMAT0003885,hsa-mir-454-3p,RNU1-42P,106481609,ENSG00000200903
miRNet-snc-5565,MIMAT0003885,hsa-mir-454-3p,RN7SL448P,106481843,ENSG00000264322
miRNet-snc-5566,MIMAT0003885,hsa-mir-454-3p,RN7SL236P,106480986,ENSG00000243870
miRNet-snc-5567,MIMAT0003885,hsa-mir-454-3p,RNU1-109P,106481625,ENSG00000206687
miRNet-snc-5568,MIMAT0003885,hsa-mir-454-3p,RNU1-46P,106480663,ENSG00000207154
miRNet-snc-5569,MIMAT0003885,hsa-mir-454-3p,RN7SL566P,106481850,ENSG00000241983
miRNet-snc-5570,MIMAT0003885,hsa-mir-454-3p,RN7SL364P,106479356,ENSG00000243560
miRNet-snc-5571,MIMAT0003885,hsa-mir-454-3p,RNU1-131P,106480193,ENSG00000238833
miRNet-snc-5572,MIMAT0003885,hsa-mir-454-3p,RNU1-134P,106480194,ENSG00000199805
miRNet-snc-5573,MIMAT0003885,hsa-mir-454-3p,RNU1-56P,106480165,ENSG00000212605
miRNet-snc-5574,MIMAT0003885,hsa-mir-454-3p,RN7SL712P,106481117,ENSG00000266828
miRNet-snc-5575,MIMAT0003885,hsa-mir-454-3p,RNU1-115P,106480188,ENSG00000202199
miRNet-snc-5576,MIMAT0004784,hsa-mir-455-3p,RNU1-140P,106480669,ENSG00000201910
miRNet-snc-5577,MIMAT0004784,hsa-mir-455-3p,RN7SKP232,106480905,ENSG00000222102
miRNet-snc-5578,MIMAT0004784,hsa-mir-455-3p,RN7SL285P,106479326,ENSG00000243313
miRNet-snc-5579,MIMAT0004784,hsa-mir-455-3p,RN7SL827P,106481762,ENSG00000271986
miRNet-snc-5580,MIMAT0004784,hsa-mir-455-3p,RN7SL507P,106479408,ENSG00000239702
miRNet-snc-5581,MIMAT0004784,hsa-mir-455-3p,RNU1-42P,106481609,ENSG00000200903
miRNet-snc-5582,MIMAT0004784,hsa-mir-455-3p,RNU1-139P,106480196,ENSG00000212609
miRNet-snc-5583,MIMAT0004784,hsa-mir-455-3p,RNU6-1128P,106480062,ENSG00000199695
miRNet-snc-5584,MIMAT0003150,hsa-mir-455-5p,SNORD13P3,6078,ENSG00000239128
miRNet-snc-5585,MIMAT0003150,hsa-mir-455-5p,RN7SL128P,106481826,ENSG00000240869
miRNet-snc-5586,MIMAT0003150,hsa-mir-455-5p,RNU6-364P,106481293,ENSG00000207115
miRNet-snc-5587,MIMAT0003150,hsa-mir-455-5p,SNORD13,692084,ENSG00000239039
miRNet-snc-5588,MIMAT0003150,hsa-mir-455-5p,RNU6-641P,106481908,ENSG00000206733
miRNet-snc-5589,MIMAT0019694,hsa-mir-4637,RNA5SP68,100873303,ENSG00000200755
miRNet-snc-5590,MIMAT0019694,hsa-mir-4637,RNA5SP91,100873324,ENSG00000212204
miRNet-snc-5591,MIMAT0019694,hsa-mir-4637,RNA5SP117,100873387,ENSG00000202164
miRNet-snc-5592,MIMAT0019694,hsa-mir-4637,RNA5SP132,100873401,ENSG00000201595
miRNet-snc-5593,MIMAT0019694,hsa-mir-4637,RNY1P12,106480309,ENSG00000201121
miRNet-snc-5594,MIMAT0019694,hsa-mir-4637,RNY4P28,100873822,ENSG00000202151
miRNet-snc-5595,MIMAT0019694,hsa-mir-4637,RNA5SP453,100873698,ENSG00000199373
miRNet-snc-5596,MIMAT0019694,hsa-mir-4637,SNORD12C,26765,ENSG00000209042
miRNet-snc-5597,MIMAT0019694,hsa-mir-4637,RNA5SP512,100873563,ENSG00000201420
miRNet-snc-5598,MIMAT0019700,hsa-mir-4640-3p,RN7SKP291,106480922,ENSG00000199831
miRNet-snc-5599,MIMAT0019700,hsa-mir-4640-3p,SNORA80E,677823,ENSG00000207475
miRNet-snc-5600,MIMAT0019700,hsa-mir-4640-3p,RN7SL200P,106480976,ENSG00000265123
miRNet-snc-5601,MIMAT0019700,hsa-mir-4640-3p,RN7SKP255,106479209,ENSG00000200312
miRNet-snc-5602,MIMAT0019700,hsa-mir-4640-3p,RNY4P13,100379296,ENSG00000207011
miRNet-snc-5603,MIMAT0019699,hsa-mir-4640-5p,SNORA59A,677885,ENSG00000239149
miRNet-snc-5604,MIMAT0019699,hsa-mir-4640-5p,RN7SL559P,106481849,ENSG00000240750
miRNet-snc-5605,MIMAT0019699,hsa-mir-4640-5p,RN7SL326P,106479342,ENSG00000264582
miRNet-snc-5606,MIMAT0019699,hsa-mir-4640-5p,RN7SL788P,106481135,ENSG00000241745
miRNet-snc-5607,MIMAT0019699,hsa-mir-4640-5p,RN7SL713P,106480381,ENSG00000264128
miRNet-snc-5608,MIMAT0019699,hsa-mir-4640-5p,RN7SL444P,106479384,ENSG00000265753
miRNet-snc-5609,MIMAT0019699,hsa-mir-4640-5p,RN7SL44P,106480934,ENSG00000263841
miRNet-snc-5610,MIMAT0019699,hsa-mir-4640-5p,RN7SL414P,106481036,ENSG00000239396
miRNet-snc-5611,MIMAT0019699,hsa-mir-4640-5p,RN7SL575P,106479432,ENSG00000242822
miRNet-snc-5612,MIMAT0019699,hsa-mir-4640-5p,RN7SL297P,106479330,ENSG00000240183
miRNet-snc-5613,MIMAT0019699,hsa-mir-4640-5p,RN7SL359P,106479354,ENSG00000244384
miRNet-snc-5614,MIMAT0019699,hsa-mir-4640-5p,SNORA62,6044,ENSG00000202363
miRNet-snc-5615,MIMAT0019699,hsa-mir-4640-5p,RN7SL482P,106480513,ENSG00000241587
miRNet-snc-5616,MIMAT0019699,hsa-mir-4640-5p,RNY1P12,106480309,ENSG00000201121
miRNet-snc-5617,MIMAT0019699,hsa-mir-4640-5p,RN7SL767P,106481131,ENSG00000241529
miRNet-snc-5618,MIMAT0019699,hsa-mir-4640-5p,RN7SL752P,106481127,ENSG00000239437
miRNet-snc-5619,MIMAT0019699,hsa-mir-4640-5p,RN7SL300P,106481004,ENSG00000265813
miRNet-snc-5620,MIMAT0019699,hsa-mir-4640-5p,RNU6-1195P,106480647,ENSG00000207198
miRNet-snc-5621,MIMAT0019699,hsa-mir-4640-5p,RNU6-95P,106479608,ENSG00000207428
miRNet-snc-5622,MIMAT0019699,hsa-mir-4640-5p,RN7SL335P,106480375,ENSG00000241037
miRNet-snc-5623,MIMAT0019699,hsa-mir-4640-5p,RN7SL383P,106479363,ENSG00000263556
miRNet-snc-5624,MIMAT0019699,hsa-mir-4640-5p,RN7SL616P,106481090,ENSG00000266477
miRNet-snc-5625,MIMAT0019699,hsa-mir-4640-5p,RN7SL689P,106481111,ENSG00000263432
miRNet-snc-5626,MIMAT0019699,hsa-mir-4640-5p,SNORA74D,109616975,ENSG00000252213
miRNet-snc-5627,MIMAT0019699,hsa-mir-4640-5p,RN7SKP232,106480905,ENSG00000222102
miRNet-snc-5628,MIMAT0019699,hsa-mir-4640-5p,RN7SL803P,106479514,ENSG00000272197
miRNet-snc-5629,MIMAT0019699,hsa-mir-4640-5p,RN7SL623P,106480522,ENSG00000244501
miRNet-snc-5630,MIMAT0019699,hsa-mir-4640-5p,RN7SL285P,106479326,ENSG00000243313
miRNet-snc-5631,MIMAT0019699,hsa-mir-4640-5p,SNORA5A,654319,ENSG00000206838
miRNet-snc-5632,MIMAT0019699,hsa-mir-4640-5p,SNORA5C,677796,ENSG00000201772
miRNet-snc-5633,MIMAT0019699,hsa-mir-4640-5p,RN7SL396P,106479368,ENSG00000244642
miRNet-snc-5634,MIMAT0019699,hsa-mir-4640-5p,RN7SL720P,106480528,ENSG00000241152
miRNet-snc-5635,MIMAT0019699,hsa-mir-4640-5p,RN7SL151P,107075319,ENSG00000244230
miRNet-snc-5636,MIMAT0019699,hsa-mir-4640-5p,RN7SL338P,106479347,ENSG00000241568
miRNet-snc-5637,MIMAT0019699,hsa-mir-4640-5p,RN7SL241P,106480988,ENSG00000239625
miRNet-snc-5638,MIMAT0019699,hsa-mir-4640-5p,SNORA57,692158,ENSG00000206597
miRNet-snc-5639,MIMAT0019699,hsa-mir-4640-5p,RN7SL828P,106481147,ENSG00000272075
miRNet-snc-5640,MIMAT0019699,hsa-mir-4640-5p,SCARNA12,677777,ENSG00000238795
miRNet-snc-5641,MIMAT0019699,hsa-mir-4640-5p,RNU1-149P,107048983,ENSG00000212172
miRNet-snc-5642,MIMAT0019699,hsa-mir-4640-5p,RN7SL769P,106479502,ENSG00000264626
miRNet-snc-5643,MIMAT0019699,hsa-mir-4640-5p,RN7SL166P,106479282,ENSG00000265624
miRNet-snc-5644,MIMAT0019699,hsa-mir-4640-5p,RN7SL452P,106479387,ENSG00000243103
miRNet-snc-5645,MIMAT0019699,hsa-mir-4640-5p,RN7SL683P,106481109,ENSG00000242330
miRNet-snc-5646,MIMAT0019699,hsa-mir-4640-5p,RN7SL736P,107080652,ENSG00000242620
miRNet-snc-5647,MIMAT0019699,hsa-mir-4640-5p,RN7SL143P,106479273,ENSG00000244003
miRNet-snc-5648,MIMAT0019699,hsa-mir-4640-5p,RN7SL608P,106480521,ENSG00000239884
miRNet-snc-5649,MIMAT0019699,hsa-mir-4640-5p,RN7SL45P,106481975,ENSG00000264862
miRNet-snc-5650,MIMAT0019699,hsa-mir-4640-5p,RN7SL862P,106479535,ENSG00000242651
miRNet-snc-5651,MIMAT0019699,hsa-mir-4640-5p,RN7SL795P,106479511,ENSG00000239748
miRNet-snc-5652,MIMAT0019699,hsa-mir-4640-5p,RN7SL663P,106481103,ENSG00000266428
miRNet-snc-5653,MIMAT0019699,hsa-mir-4640-5p,RN7SL566P,106481850,ENSG00000241983
miRNet-snc-5654,MIMAT0019699,hsa-mir-4640-5p,RN7SL836P,106481149,ENSG00000241226
miRNet-snc-5655,MIMAT0019699,hsa-mir-4640-5p,RN7SL322P,106479340,ENSG00000264280
miRNet-snc-5656,MIMAT0019699,hsa-mir-4640-5p,RN7SL385P,106481840,ENSG00000241333
miRNet-snc-5657,MIMAT0019699,hsa-mir-4640-5p,RN7SL732P,106481122,ENSG00000264618
miRNet-snc-5658,MIMAT0019699,hsa-mir-4640-5p,RN7SL144P,106480960,ENSG00000242559
miRNet-snc-5659,MIMAT0019699,hsa-mir-4640-5p,RN7SL712P,106481117,ENSG00000266828
miRNet-snc-5660,MIMAT0019704,hsa-mir-4644,RN7SKP165,106480367,ENSG00000223282
miRNet-snc-5661,MIMAT0019704,hsa-mir-4644,RN7SKP224,106480902,ENSG00000201010
miRNet-snc-5662,MIMAT0019704,hsa-mir-4644,RN7SKP286,106481822,ENSG00000222826
miRNet-snc-5663,MIMAT0019704,hsa-mir-4644,RNU2-64P,106481654,ENSG00000223247
miRNet-snc-5664,MIMAT0019704,hsa-mir-4644,RN7SL698P,106481113,ENSG00000244232
miRNet-snc-5665,MIMAT0019704,hsa-mir-4644,RN7SKP235,106479199,ENSG00000222594
miRNet-snc-5666,MIMAT0019704,hsa-mir-4644,RN7SKP89,106479134,ENSG00000222706
miRNet-snc-5667,MIMAT0019704,hsa-mir-4644,RN7SKP85,106479132,ENSG00000223281
miRNet-snc-5668,MIMAT0019704,hsa-mir-4644,RN7SKP172,106480469,ENSG00000223273
miRNet-snc-5669,MIMAT0019704,hsa-mir-4644,SNORA28,677811,ENSG00000272533
miRNet-snc-5670,MIMAT0019704,hsa-mir-4644,SNORD3B-1,26851,ENSG00000265185
miRNet-snc-5671,MIMAT0019704,hsa-mir-4644,SNORD3B-2,780852,ENSG00000262074
miRNet-snc-5672,MIMAT0019704,hsa-mir-4644,SNORD3A,780851,ENSG00000263934
miRNet-snc-5673,MIMAT0019704,hsa-mir-4644,SNORD3C,780853,ENSG00000264940
miRNet-snc-5674,MIMAT0019704,hsa-mir-4644,RNU1-85P,106480177,ENSG00000200997
miRNet-snc-5675,MIMAT0019704,hsa-mir-4644,SCARNA20,677681,ENSG00000252577
miRNet-snc-5676,MIMAT0019704,hsa-mir-4644,RN7SKP173,106635535,ENSG00000199691
miRNet-snc-5677,MIMAT0019729,hsa-mir-4661-5p,RNA5SP189,100873451,ENSG00000201790
miRNet-snc-5678,MIMAT0019729,hsa-mir-4661-5p,RN7SKP114,106480868,ENSG00000222259
miRNet-snc-5679,MIMAT0019731,hsa-mir-4662a-5p,RNU2-30P,106481643,ENSG00000252018
miRNet-snc-5680,MIMAT0019731,hsa-mir-4662a-5p,RNU2-15P,106866980,ENSG00000222624
miRNet-snc-5681,MIMAT0019731,hsa-mir-4662a-5p,RNU2-38P,106481646,ENSG00000222788
miRNet-snc-5682,MIMAT0019731,hsa-mir-4662a-5p,RNU2-13P,106480203,ENSG00000251718
miRNet-snc-5683,MIMAT0019731,hsa-mir-4662a-5p,RNU2-41P,106480215,ENSG00000222923
miRNet-snc-5684,MIMAT0019731,hsa-mir-4662a-5p,RN7SKP102,106481810,ENSG00000223118
miRNet-snc-5685,MIMAT0019731,hsa-mir-4662a-5p,RNU2-22P,106660611,ENSG00000223198
miRNet-snc-5686,MIMAT0019731,hsa-mir-4662a-5p,RNU2-28P,106480670,ENSG00000222389
miRNet-snc-5687,MIMAT0019731,hsa-mir-4662a-5p,RNU2-37P,106480213,ENSG00000222627
miRNet-snc-5688,MIMAT0019731,hsa-mir-4662a-5p,RNU2-16P,106481639,ENSG00000222644
miRNet-snc-5689,MIMAT0019731,hsa-mir-4662a-5p,RNU2-48P,106481649,ENSG00000222626
miRNet-snc-5690,MIMAT0019731,hsa-mir-4662a-5p,RNA5SP216,100873476,ENSG00000251920
miRNet-snc-5691,MIMAT0019731,hsa-mir-4662a-5p,RN7SKP245,106480909,ENSG00000200895
miRNet-snc-5692,MIMAT0019731,hsa-mir-4662a-5p,RN7SKP130,106480873,ENSG00000201794
miRNet-snc-5693,MIMAT0019731,hsa-mir-4662a-5p,RNU2-29P,106480209,ENSG00000222355
miRNet-snc-5694,MIMAT0019731,hsa-mir-4662a-5p,RNU2-25P,106480208,ENSG00000222973
miRNet-snc-5695,MIMAT0019731,hsa-mir-4662a-5p,RNU2-5P,26852,ENSG00000222465
miRNet-snc-5696,MIMAT0019731,hsa-mir-4662a-5p,RNU2-36P,106481645,ENSG00000222293
miRNet-snc-5697,MIMAT0019731,hsa-mir-4662a-5p,RNU2-46P,106480218,ENSG00000252847
miRNet-snc-5698,MIMAT0019731,hsa-mir-4662a-5p,RNU2-72P,106480702,ENSG00000223107
miRNet-snc-5699,MIMAT0019731,hsa-mir-4662a-5p,RNU2-59P,106480223,ENSG00000222414
miRNet-snc-5700,MIMAT0019731,hsa-mir-4662a-5p,RNU2-2P,26855,ENSG00000222328
miRNet-snc-5701,MIMAT0019731,hsa-mir-4662a-5p,SNORD14C,85389,ENSG00000202252
miRNet-snc-5702,MIMAT0019731,hsa-mir-4662a-5p,RNU2-35P,106480212,ENSG00000252255
miRNet-snc-5703,MIMAT0019731,hsa-mir-4662a-5p,RN7SKP279,106480479,ENSG00000223315
miRNet-snc-5704,MIMAT0019731,hsa-mir-4662a-5p,SNORA2A,677793,ENSG00000206612
miRNet-snc-5705,MIMAT0019731,hsa-mir-4662a-5p,RNY1P16,106480312,ENSG00000199933
miRNet-snc-5706,MIMAT0019731,hsa-mir-4662a-5p,RNA5SP372,100873630,ENSG00000212138
miRNet-snc-5707,MIMAT0019731,hsa-mir-4662a-5p,RNU2-6P,100873825,ENSG00000223336
miRNet-snc-5708,MIMAT0019731,hsa-mir-4662a-5p,RNU2-14P,106481638,ENSG00000222985
miRNet-snc-5709,MIMAT0019731,hsa-mir-4662a-5p,RNU2-51P,106480415,ENSG00000222640
miRNet-snc-5710,MIMAT0019731,hsa-mir-4662a-5p,RNU2-32P,106481644,ENSG00000223125
miRNet-snc-5711,MIMAT0019731,hsa-mir-4662a-5p,RNU2-58P,106481652,ENSG00000252212
miRNet-snc-5712,MIMAT0019731,hsa-mir-4662a-5p,RN7SKP72,106481748,ENSG00000199197
miRNet-snc-5713,MIMAT0019731,hsa-mir-4662a-5p,RNU2-69P,106481656,ENSG00000251870
miRNet-snc-5714,MIMAT0019731,hsa-mir-4662a-5p,RNU2-68P,106481962,ENSG00000222810
miRNet-snc-5715,MIMAT0019731,hsa-mir-4662a-5p,RNU2-26P,106480414,ENSG00000222440
miRNet-snc-5716,MIMAT0019738,hsa-mir-4664-3p,RNU7-10P,100147758,ENSG00000271841
miRNet-snc-5717,MIMAT0019738,hsa-mir-4664-3p,RNU6-308P,106480568,ENSG00000212259
miRNet-snc-5718,MIMAT0019738,hsa-mir-4664-3p,RNU6-729P,106481410,ENSG00000207128
miRNet-snc-5719,MIMAT0019738,hsa-mir-4664-3p,RNU7-1,100147744,ENSG00000238923
miRNet-snc-5720,MIMAT0019759,hsa-mir-4676-3p,RNY3P13,106481714,ENSG00000202412
miRNet-snc-5721,MIMAT0019759,hsa-mir-4676-3p,RNU6-813P,106481438,ENSG00000207422
miRNet-snc-5722,MIMAT0019759,hsa-mir-4676-3p,RN7SKP171,106480887,ENSG00000201287
miRNet-snc-5723,MIMAT0019759,hsa-mir-4676-3p,RNU6-829P,106479933,ENSG00000200570
miRNet-snc-5724,MIMAT0019759,hsa-mir-4676-3p,RNY3P3,100862669,ENSG00000200686
miRNet-snc-5725,MIMAT0019759,hsa-mir-4676-3p,RNA5SP380,100873636,ENSG00000252999
miRNet-snc-5726,MIMAT0019759,hsa-mir-4676-3p,SNORA28,677811,ENSG00000272533
miRNet-snc-5727,MIMAT0019759,hsa-mir-4676-3p,RN7SL606P,106479443,ENSG00000239932
miRNet-snc-5728,MIMAT0019761,hsa-mir-4677-3p,SCARNA5,677775,ENSG00000252010
miRNet-snc-5729,MIMAT0019761,hsa-mir-4677-3p,SNORA20,677806,ENSG00000207392
miRNet-snc-5730,MIMAT0019761,hsa-mir-4677-3p,RN7SKP174,106479172,ENSG00000200673
miRNet-snc-5731,MIMAT0019761,hsa-mir-4677-3p,RN7SKP226,106480903,ENSG00000201782
miRNet-snc-5732,MIMAT0019761,hsa-mir-4677-3p,RN7SKP239,106480907,ENSG00000201684
miRNet-snc-5733,MIMAT0019761,hsa-mir-4677-3p,SNORA18,677805,ENSG00000207145
miRNet-snc-5734,MIMAT0019761,hsa-mir-4677-3p,RN7SKP262,106479212,ENSG00000222950
miRNet-snc-5735,MIMAT0019761,hsa-mir-4677-3p,RNY1P16,106480312,ENSG00000199933
miRNet-snc-5736,MIMAT0019761,hsa-mir-4677-3p,RNA5SP442,106480768,ENSG00000201920
miRNet-snc-5737,MIMAT0019761,hsa-mir-4677-3p,RN7SKP290,106480480,ENSG00000271814
miRNet-snc-5738,MIMAT0019761,hsa-mir-4677-3p,RNU4-6P,26838,ENSG00000222736
miRNet-snc-5739,MIMAT0019798,hsa-mir-4701-5p,RNA5SP95,100873328,ENSG00000222251
miRNet-snc-5740,MIMAT0019798,hsa-mir-4701-5p,RN7SL470P,106479394,ENSG00000263669
miRNet-snc-5741,MIMAT0019798,hsa-mir-4701-5p,RNU4-8P,6070,ENSG00000201806
miRNet-snc-5742,MIMAT0019798,hsa-mir-4701-5p,RN7SKP154,106480881,ENSG00000222068
miRNet-snc-5743,MIMAT0019798,hsa-mir-4701-5p,RNA5SP143,100873410,ENSG00000252745
miRNet-snc-5744,MIMAT0019798,hsa-mir-4701-5p,RNA5SP244,100885864,ENSG00000212238
miRNet-snc-5745,MIMAT0019798,hsa-mir-4701-5p,RN7SL395P,106481031,ENSG00000244307
miRNet-snc-5746,MIMAT0019798,hsa-mir-4701-5p,RNA5SP372,100873630,ENSG00000212138
miRNet-snc-5747,MIMAT0019798,hsa-mir-4701-5p,RN7SL79P,106480943,ENSG00000239595
miRNet-snc-5748,MIMAT0019798,hsa-mir-4701-5p,RN7SL756P,106481128,ENSG00000244610
miRNet-snc-5749,MIMAT0019798,hsa-mir-4701-5p,SNORA68B,109616972,ENSG00000201388
miRNet-snc-5750,MIMAT0019798,hsa-mir-4701-5p,RNA5SP505,100873556,ENSG00000201618
miRNet-snc-5751,MIMAT0019801,hsa-mir-4703-5p,RNU4-28P,106479570,ENSG00000201609
miRNet-snc-5752,MIMAT0019801,hsa-mir-4703-5p,SNORD45A,26805,ENSG00000207241
miRNet-snc-5753,MIMAT0019801,hsa-mir-4703-5p,RNU4-59P,106481764,ENSG00000201317
miRNet-snc-5754,MIMAT0019801,hsa-mir-4703-5p,RNU4-73P,106481195,ENSG00000200034
miRNet-snc-5755,MIMAT0019801,hsa-mir-4703-5p,RNU4-49P,106481187,ENSG00000251889
